measurement_id,method,disparity_map_type,surface_reconstruction,offset,every_nth,spline_s,frame_name,ground_truth,euclidian,on_surface,on_surface_spline
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,167369784.png,65.0,62.929969520419924,67.59535184342195,65.06847548285144
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,167503139.png,65.0,62.620349605981694,67.61728222328263,64.56094989021771
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,230448189.png,65.0,63.123904243733776,65.92429476492377,64.92391302398354
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,230781576.png,65.0,63.248223656488435,66.23908008726386,64.86378100274737
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,230848254.png,65.0,62.893032502029136,65.67350983103563,64.5659197200985
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,300525743.png,65.0,62.54799327326371,67.33347093745394,65.06342456268452
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,305860407.png,65.0,62.68867761960979,67.65633959840875,64.93008800910454
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,309927476.png,65.0,63.20448937870789,68.58430406400159,65.77047862707352
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1241668794.png,65.0,63.38516757775005,65.12796573074995,64.59657113422664
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1295410047.png,65.0,63.347103917423944,65.17588407054726,64.85510040451274
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470390158.png,65.0,62.859456712217565,64.62550558739305,64.26869543048659
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470456878.png,65.0,62.704409287473446,64.68759918490449,64.30340348253968
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470523598.png,65.0,62.76541184032931,64.57311711271883,64.20373240623644
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470590318.png,65.0,62.79921702131828,64.51021704666037,64.15101990144333
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470657038.png,65.0,62.58016327525676,64.42492814383263,63.987003033164505
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470723758.png,65.0,63.20352473270183,65.17662344751973,64.79763762963493
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470857198.png,65.0,63.26686874879542,65.57870059080597,65.22333900466879
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470923918.png,65.0,62.84506838855203,64.5455387052197,64.24944507013772
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1470990638.png,65.0,63.2781293046364,65.49799388316835,64.96782158358043
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1471190798.png,65.0,62.56885070094439,64.54114268153448,64.12279654064595
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1471257518.png,65.0,62.86616505540602,64.71710571616916,64.41298535228185
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1471324238.png,65.0,62.84729079803248,64.60401709516921,64.28227157602632
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1471390958.png,65.0,62.89821114349968,64.93910396949862,64.50988750665935
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1471457678.png,65.0,63.1685704581348,64.9446673729434,64.68786790062777
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1471524398.png,65.0,62.81799045702557,64.56347652640113,64.29613838461715
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1471591118.png,65.0,62.536798966592414,64.39213480718625,63.96101540531639
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1511068864.png,65.0,62.733585653982374,68.0427276278583,64.49309896357059
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1511135541.png,65.0,62.94683618872765,68.50598903275149,64.88396285704127
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513135269.png,65.0,62.84679300494133,68.7844800521515,64.73289449153746
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513202249.png,65.0,62.89375321872654,68.58029872920173,64.72360833085449
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513268927.png,65.0,62.81644699046599,68.29238194399126,64.88951631378855
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513335604.png,65.0,62.78298912668549,68.09410262562541,64.32156797195275
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513468959.png,65.0,62.90043660839219,68.67105478130263,65.17779568233703
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513535637.png,65.0,62.91263811639677,68.31870262832209,64.61421907510709
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513735670.png,65.0,62.87783885936069,68.31928764812328,64.84093340358106
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1513869320.png,65.0,62.64940986377968,68.09062423554886,64.49015447067023
1682180421,offline,raft_stereo,poisson,20.0,10,0.4,1514069352.png,65.0,62.88974990248401,68.66632325215515,64.6593777711565
