measurement_id,method,disparity_map_type,surface_reconstruction,offset,every_nth,spline_s,frame_name,ground_truth,euclidian,on_surface,on_surface_spline
1682328693,offline,sgbm,poisson,20.0,10,0.4,157569214.png,120.0,1330.0211181640625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,157635891.png,120.0,1317.8521728515625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,163103508.png,120.0,1431.19140625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,163703351.png,120.0,138.17544555664062,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,229848091.png,120.0,120.35809591040076,123.76460112605119,121.26315292145166
1682328693,offline,sgbm,poisson,20.0,10,0.4,231248319.png,120.0,1233.1083984375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,231381674.png,120.0,936.3009643554688,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,231448352.png,120.0,976.4877319335938,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,244249846.png,120.0,201.013427734375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,244916688.png,120.0,155.4635021506519,181.10511779646217,167.2688025593398
1682328693,offline,sgbm,poisson,20.0,10,0.4,245850173.png,120.0,1269.0833740234375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,300325645.png,120.0,1354.7423095703125,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,300392388.png,120.0,1281.97265625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,300459066.png,120.0,165.70339965820312,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,300525743.png,120.0,171.7520751953125,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,300592421.png,120.0,1275.4244384765625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,300659099.png,120.0,1263.4324951171875,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,300725776.png,120.0,150.68746948242188,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,302059789.png,120.0,164.00344848632812,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1295610080.png,120.0,401.69276853389385,824.8057410506638,800.4326467423597
1682328693,offline,sgbm,poisson,20.0,10,0.4,1297143663.png,120.0,1240.0225830078125,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1297543728.png,120.0,1239.1475830078125,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1297810438.png,120.0,1239.7025146484375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1470323438.png,120.0,440.6028747558594,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1470456878.png,120.0,437.419677734375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1470723758.png,120.0,439.0018310546875,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1471524398.png,120.0,305.94720458984375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1471724558.png,120.0,436.4940185546875,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1502201594.png,120.0,284.56939697265625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1508068375.png,120.0,1258.070556640625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1868909244.png,120.0,801.7298583984375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1870377084.png,120.0,1278.943115234375,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1870577244.png,120.0,805.0565795898438,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1870844124.png,120.0,805.0565795898438,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,1870977564.png,120.0,805.0565795898438,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2275128730.png,120.0,411.7589416503906,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2275262085.png,120.0,1294.0545654296875,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2278395766.png,120.0,620.8174438476562,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676326171.png,120.0,148.4364013671875,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676392849.png,120.0,1225.724853515625,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676459527.png,120.0,148.34941256308682,214.928096647902,208.93667558316795
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676526204.png,120.0,1304.919189453125,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676592882.png,120.0,1304.040283203125,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676659559.png,120.0,149.3408269217926,212.74988990482947,200.67637397432011
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676726237.png,120.0,151.0677947998047,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2676792914.png,120.0,147.55813598632812,0.0,0.0
1682328693,offline,sgbm,poisson,20.0,10,0.4,2678126465.png,120.0,153.47187232338385,234.45834931445768,221.5854999579991
1682328693,offline,sgbm,poisson,20.0,10,0.4,1508201730.png,120.0,1255.052734375,0.0,0.0
