measurement_id,method,disparity_map_type,surface_reconstruction,offset,every_nth,spline_s,frame_name,ground_truth,euclidian,on_surface,on_surface_spline
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1989339163.png,78.573,66.02324965330601,82.31902641095056,78.32224131001568
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1990139803.png,78.573,69.0626794949256,80.04535974221884,77.2866106324019
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1993008763.png,78.573,70.71585127470154,83.77166679300369,79.49252995095502
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1993075483.png,78.573,70.78527961116652,83.89463323738967,78.32659471407678
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1993742683.png,78.573,69.17186924722631,81.06032870478754,78.00231464783792
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1997145403.png,78.573,74.51299960602395,81.17287698626161,78.90250271886643
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1997212123.png,78.573,73.63675712583394,82.64326041426906,79.61191072488776
1682248942,online,raft_stereo,poisson,20.0,10,0.4,1997278843.png,78.573,73.6586467696838,82.94676916072515,79.94719462444232
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017027753.png,78.573,74.01538596321878,83.56175951839442,79.65403203476988
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017094473.png,78.573,73.26640439615062,81.87403418701665,78.94358943145366
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017161193.png,78.573,71.26306129177712,80.43723167435458,78.06719322860329
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017361353.png,78.573,71.08553854359191,82.72369100391441,78.24251164807183
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017428073.png,78.573,70.60209920001643,81.42860841611201,77.7064277722352
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017494793.png,78.573,72.50005484303665,82.82031578227395,78.68554955857583
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017761673.png,78.573,71.38199632059498,81.50739919178238,78.1840222533119
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017828393.png,78.573,71.36257636060148,81.16421306119555,78.26351096707094
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2017961833.png,78.573,71.84912168119492,81.91173897359539,78.37997368097776
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2018028553.png,78.573,72.00323231000773,82.71107911001778,78.73435544214796
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2018095273.png,78.573,73.0981055898262,82.59125007330591,79.83618673937238
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2018228713.png,78.573,72.01998642838579,79.5665087803363,77.46119837267341
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2018295433.png,78.573,71.98759249995585,81.36369959241246,78.40216477027884
1682248942,online,raft_stereo,poisson,20.0,10,0.4,2018362153.png,78.573,72.00838988479452,80.60332296165586,78.70868543222518
